step,lr,influence_raw,influence_lr_normalized
7395,9.76875000e-05,-8.89384879e-08,-9.10438776e-04
7396,9.76500000e-05,1.29573773e-07,1.32692035e-03
7397,9.76125000e-05,6.68250628e-08,6.84595342e-04
7398,9.75750000e-05,8.41471299e-08,8.62384114e-04
7399,9.75375000e-05,-1.81764728e-08,-1.86353687e-04
7400,9.75000000e-05,-1.22924362e-07,-1.26076269e-03
7401,9.74625000e-05,-1.87971714e-07,-1.92865680e-03
7402,9.74250000e-05,3.87353438e-09,3.97591417e-05
7403,9.73875000e-05,1.77225442e-07,1.81979661e-03
7404,9.73500000e-05,-1.29043495e-07,-1.32556235e-03
7405,9.73125000e-05,8.40123757e-08,8.63325634e-04
7406,9.72750000e-05,-1.02960672e-07,-1.05844947e-03
7407,9.72375000e-05,1.77640969e-07,1.82687717e-03
7408,9.72000000e-05,-2.05067694e-07,-2.10974994e-03
7409,9.71625000e-05,1.95752491e-07,2.01469179e-03
7410,9.71250000e-05,1.96182995e-07,2.01990213e-03
7411,9.70875000e-05,-8.59003439e-08,-8.84772437e-04
7412,9.70500000e-05,-2.53396042e-07,-2.61098446e-03
7413,9.70125000e-05,8.35150709e-08,8.60869175e-04
7414,9.69750000e-05,-1.09138222e-07,-1.12542636e-03
7415,9.69375000e-05,2.44240048e-07,2.51956207e-03
7416,9.69000000e-05,6.66670803e-08,6.87998765e-04
7417,9.68625000e-05,7.97228932e-08,8.23052194e-04
7418,9.68250000e-05,-2.00378910e-07,-2.06949559e-03
7419,9.67875000e-05,-1.69675041e-08,-1.75306771e-04
7420,9.67500000e-05,1.01062685e-07,1.04457555e-03
7421,9.67125000e-05,1.79086494e-07,1.85174092e-03
7422,9.66750000e-05,-9.08261006e-08,-9.39499360e-04
7423,9.66375000e-05,2.88113577e-08,2.98138484e-04
7424,9.66000000e-05,9.29968638e-08,9.62700453e-04
7425,9.65625000e-05,1.59971371e-07,1.65666145e-03
7426,9.65250000e-05,8.99028403e-08,9.31394357e-04
7427,9.64875000e-05,-3.51508521e-07,-3.64304724e-03
7428,9.64500000e-05,-2.34482055e-07,-2.43112551e-03
7429,9.64125000e-05,7.76256055e-08,8.05140469e-04
7430,9.63750000e-05,-1.43229791e-07,-1.48617163e-03
7431,9.63375000e-05,2.32115182e-08,2.40939594e-04
7432,9.63000000e-05,5.64821263e-08,5.86522599e-04
7433,9.62625000e-05,-2.84116928e-07,-2.95148088e-03
7434,9.62250000e-05,8.46658996e-08,8.79874249e-04
7435,9.61875000e-05,8.07694800e-10,8.39708694e-06
7436,9.61500000e-05,1.54250695e-07,1.60427140e-03
7437,9.61125000e-05,-1.37428412e-07,-1.42987033e-03
7438,9.60750000e-05,-9.54708872e-08,-9.93712071e-04
7439,9.60375000e-05,1.15449893e-07,1.20213347e-03
7440,9.60000000e-05,-3.54387786e-08,-3.69153944e-04
7441,9.59625000e-05,1.79604638e-07,1.87161274e-03
7442,9.59250000e-05,-1.00125993e-07,-1.04379456e-03
7443,9.58875000e-05,9.89100537e-08,1.03152187e-03
7444,9.58500000e-05,5.19490335e-08,5.41982614e-04
7445,9.58125000e-05,-8.76764275e-08,-9.15083392e-04
7446,9.57750000e-05,2.58925872e-08,2.70348078e-04
7447,9.57375000e-05,-1.69474870e-07,-1.77020363e-03
7448,9.57000000e-05,1.03062871e-07,1.07693700e-03
7449,9.56625000e-05,-1.14455864e-07,-1.19645487e-03
7450,9.56250000e-05,3.35739112e-08,3.51099725e-04
7451,9.55875000e-05,1.63411684e-08,1.70955077e-04
7452,9.55500000e-05,-1.93150343e-07,-2.02145832e-03
7453,9.55125000e-05,-2.25807246e-07,-2.36416434e-03
7454,9.54750000e-05,-1.61887132e-07,-1.69559709e-03
7455,9.54375000e-05,1.35258733e-08,1.41724933e-04
7456,9.54000000e-05,-8.29470010e-08,-8.69465420e-04
7457,9.53625000e-05,-7.59835010e-08,-7.96785959e-04
7458,9.53250000e-05,1.00018037e-07,1.04923196e-03
7459,9.52875000e-05,8.13107226e-08,8.53319928e-04
7460,9.52500000e-05,1.48891642e-07,1.56316685e-03
7461,9.52125000e-05,-1.22008772e-07,-1.28143650e-03
7462,9.51750000e-05,-1.03219860e-07,-1.08452703e-03
7463,9.51375000e-05,1.38269439e-07,1.45336423e-03
7464,9.51000000e-05,-9.55726875e-09,-1.00497043e-04
7465,9.50625000e-05,-3.31495174e-08,-3.48712872e-04
7466,9.50250000e-05,1.44602012e-07,1.52172599e-03
7467,9.49875000e-05,8.30817626e-08,8.74659956e-04
7468,9.49500000e-05,-1.14971893e-07,-1.21086775e-03
7469,9.49125000e-05,4.72550523e-08,4.97880177e-04
7470,9.48750000e-05,6.01485324e-08,6.33976626e-04
7471,9.48375000e-05,1.45369572e-07,1.53282796e-03
7472,9.48000000e-05,2.03704948e-07,2.14878637e-03
7473,9.47625000e-05,-1.89259100e-08,-1.99719403e-04
7474,9.47250000e-05,-1.44330513e-07,-1.52367921e-03
7475,9.46875000e-05,1.11570096e-07,1.17829805e-03
7476,9.46500000e-05,5.85765063e-08,6.18874869e-04
7477,9.46125000e-05,-8.71549126e-08,-9.21177568e-04
7478,9.45750000e-05,-2.27884605e-07,-2.40956494e-03
7479,9.45375000e-05,1.43167094e-07,1.51439476e-03
7480,9.45000000e-05,-5.51713031e-09,-5.83823313e-05
7481,9.44625000e-05,2.72179601e-07,2.88135081e-03
7482,9.44250000e-05,6.48192837e-08,6.86463158e-04
7483,9.43875000e-05,1.55433419e-07,1.64675851e-03
7484,9.43500000e-05,2.03166581e-08,2.15332890e-04
7485,9.43125000e-05,5.89552314e-08,6.25105170e-04
7486,9.42750000e-05,-1.78316410e-07,-1.89144959e-03
7487,9.42375000e-05,-1.15128052e-07,-1.22167982e-03
7488,9.42000000e-05,1.26258575e-07,1.34032458e-03
7489,9.41625000e-05,-2.34105384e-07,-2.48618488e-03
7490,9.41250000e-05,-1.96029232e-07,-2.08264788e-03
7491,9.40875000e-05,-3.57933758e-08,-3.80426473e-04
7492,9.40500000e-05,2.17838727e-08,2.31620124e-04
7493,9.40125000e-05,-3.11969576e-07,-3.31838400e-03
7494,9.39750000e-05,-7.33446399e-08,-7.80469699e-04
7495,9.39375000e-05,1.43637040e-07,1.52907029e-03
7496,9.39000000e-05,-2.85609188e-07,-3.04163140e-03
7497,9.38625000e-05,8.55841855e-08,9.11803814e-04
7498,9.38250000e-05,-1.81862772e-07,-1.93831892e-03
7499,9.37875000e-05,1.09300283e-07,1.16540353e-03
7500,9.37500000e-05,1.62232470e-07,1.73047968e-03
7501,9.37125000e-05,1.44077096e-07,1.53743733e-03
7502,9.36750000e-05,1.07423753e-07,1.14677078e-03
7503,9.36375000e-05,-3.37199548e-08,-3.60111652e-04
7504,9.36000000e-05,7.24195091e-08,7.73712704e-04
7505,9.35625000e-05,1.41446819e-07,1.51178965e-03
7506,9.35250000e-05,-1.59378142e-08,-1.70412341e-04
7507,9.34875000e-05,-6.53698962e-08,-6.99236755e-04
7508,9.34500000e-05,-8.19855477e-08,-8.77319932e-04
7509,9.34125000e-05,5.86871061e-08,6.28257525e-04
7510,9.33750000e-05,2.17737381e-07,2.33185950e-03
7511,9.33375000e-05,-2.10972153e-07,-2.26031502e-03
7512,9.33000000e-05,-7.26536857e-08,-7.78710458e-04
7513,9.32625000e-05,2.45487957e-08,2.63222578e-04
7514,9.32250000e-05,-6.82082022e-08,-7.31651405e-04
7515,9.31875000e-05,-1.31080840e-07,-1.40663544e-03
7516,9.31500000e-05,3.58569708e-08,3.84937959e-04
7517,9.31125000e-05,-4.01074098e-08,-4.30741413e-04
7518,9.30750000e-05,-1.03908895e-08,-1.11639962e-04
7519,9.30375000e-05,-9.86920847e-08,-1.06077748e-03
7520,9.30000000e-05,-4.56997702e-07,-4.91395378e-03
7521,9.29625000e-05,-3.96989073e-08,-4.27042165e-04
7522,9.29250000e-05,3.41760766e-08,3.67781293e-04
7523,9.28875000e-05,2.16284532e-07,2.32845681e-03
7524,9.28500000e-05,-9.23190946e-09,-9.94282117e-05
7525,9.28125000e-05,-1.90302990e-07,-2.05040259e-03
7526,9.27750000e-05,1.64781551e-07,1.77614175e-03
7527,9.27375000e-05,-6.27590060e-08,-6.76738169e-04
7528,9.27000000e-05,-1.75151403e-07,-1.88944339e-03
7529,9.26625000e-05,5.72870165e-08,6.18233012e-04
7530,9.26250000e-05,1.11149616e-07,1.19999586e-03
7531,9.25875000e-05,-1.19850698e-07,-1.29445874e-03
7532,9.25500000e-05,5.67161145e-08,6.12815932e-04
7533,9.25125000e-05,-8.73055459e-08,-9.43716210e-04
7534,9.24750000e-05,-9.56330124e-08,-1.03414990e-03
7535,9.24375000e-05,-9.75022905e-08,-1.05479151e-03
7536,9.24000000e-05,-2.00465441e-07,-2.16953941e-03
7537,9.23625000e-05,2.44994984e-08,2.65253739e-04
7538,9.23250000e-05,1.06761900e-07,1.15637043e-03
7539,9.22875000e-05,-1.64683927e-07,-1.78446623e-03
7540,9.22500000e-05,-4.63450385e-08,-5.02385241e-04
7541,9.22125000e-05,-1.65491629e-07,-1.79467674e-03
7542,9.21750000e-05,4.30003335e-08,4.66507551e-04
7543,9.21375000e-05,1.01867141e-08,1.10559915e-04
7544,9.21000000e-05,4.90553560e-08,5.32631444e-04
7545,9.20625000e-05,3.80375709e-09,4.13171170e-05
7546,9.20250000e-05,3.67409947e-09,3.99250146e-05
7547,9.19875000e-05,-7.83340287e-09,-8.51572537e-05
7548,9.19500000e-05,1.55883127e-07,1.69530317e-03
7549,9.19125000e-05,-7.30367489e-09,-7.94633471e-05
7550,9.18750000e-05,-1.58161717e-08,-1.72148808e-04
7551,9.18375000e-05,-1.22619120e-07,-1.33517485e-03
7552,9.18000000e-05,-5.36743616e-08,-5.84688035e-04
7553,9.17625000e-05,1.42176066e-07,1.54939181e-03
7554,9.17250000e-05,-3.66621846e-08,-3.99696752e-04
7555,9.16875000e-05,2.26478845e-07,2.47011692e-03
7556,9.16500000e-05,1.47449679e-08,1.60883447e-04
7557,9.16125000e-05,2.02777849e-07,2.21342992e-03
7558,9.15750000e-05,-2.23237500e-08,-2.43775593e-04
7559,9.15375000e-05,-1.15356594e-07,-1.26021133e-03
7560,9.15000000e-05,1.69921055e-09,1.85706071e-05
7561,9.14625000e-05,-1.82054798e-07,-1.99048570e-03
7562,9.14250000e-05,-1.41005785e-09,-1.54231102e-05
7563,9.13875000e-05,1.93394545e-09,2.11620347e-05
7564,9.13500000e-05,-8.61309690e-09,-9.42867751e-05
7565,9.13125000e-05,-8.66047787e-08,-9.48443846e-04
7566,9.12750000e-05,1.09944548e-07,1.20454174e-03
7567,9.12375000e-05,2.38793925e-08,2.61727826e-04
7568,9.12000000e-05,-1.14805169e-07,-1.25882861e-03
7569,9.11625000e-05,-1.66771456e-07,-1.82938660e-03
7570,9.11250000e-05,6.88096613e-08,7.55112882e-04
7571,9.10875000e-05,8.31095828e-08,9.12414796e-04
7572,9.10500000e-05,-1.94156141e-07,-2.13241232e-03
7573,9.10125000e-05,8.36646774e-08,9.19265787e-04
7574,9.09750000e-05,4.15195505e-08,4.56384177e-04
7575,9.09375000e-05,-4.71034565e-08,-5.17976154e-04
7576,9.09000000e-05,-7.94026271e-08,-8.73516250e-04
7577,9.08625000e-05,2.25388357e-07,2.48054320e-03
7578,9.08250000e-05,3.76968126e-07,4.15048858e-03
7579,9.07875000e-05,1.78807669e-07,1.96951859e-03
7580,9.07500000e-05,5.31684241e-08,5.85877952e-04
7581,9.07125000e-05,1.62559320e-07,1.79202779e-03
7582,9.06750000e-05,-1.26331904e-07,-1.39323854e-03
7583,9.06375000e-05,-1.08812076e-08,-1.20051939e-04
7584,9.06000000e-05,-2.98482429e-07,-3.29450805e-03
7585,9.05625000e-05,-1.70180940e-07,-1.87915462e-03
7586,9.05250000e-05,3.50818268e-08,3.87537440e-04
7587,9.04875000e-05,-1.04446808e-07,-1.15426780e-03
7588,9.04500000e-05,-2.17880860e-08,-2.40885417e-04
7589,9.04125000e-05,-1.90777055e-07,-2.11007388e-03
7590,9.03750000e-05,6.19004196e-08,6.84928571e-04
7591,9.03375000e-05,8.57625664e-08,9.49357314e-04
7592,9.03000000e-05,1.12641181e-07,1.24741064e-03
7593,9.02625000e-05,2.56488133e-07,2.84158020e-03
7594,9.02250000e-05,1.80807069e-07,2.00395754e-03
7595,9.01875000e-05,1.00665210e-07,1.11617697e-03
7596,9.01500000e-05,2.45704146e-08,2.72550356e-04
7597,9.01125000e-05,3.90637931e-08,4.33500270e-04
7598,9.00750000e-05,4.92146408e-08,5.46374031e-04
7599,9.00375000e-05,1.26523140e-07,1.40522716e-03
7600,9.00000000e-05,8.52817994e-09,9.47575549e-05
7601,8.99625000e-05,-3.95908781e-08,-4.40082013e-04
7602,8.99250000e-05,-6.30281285e-08,-7.00896619e-04
7603,8.98875000e-05,1.31529333e-07,1.46326611e-03
7604,8.98500000e-05,-1.87977953e-07,-2.09213081e-03
7605,8.98125000e-05,-1.11501918e-07,-1.24149665e-03
7606,8.97750000e-05,3.70519597e-08,4.12720242e-04
7607,8.97375000e-05,5.05209146e-08,5.62985536e-04
7608,8.97000000e-05,-4.75696706e-08,-5.30319628e-04
7609,8.96625000e-05,3.60681018e-08,4.02265182e-04
7610,8.96250000e-05,-4.81658491e-10,-5.37415332e-06
7611,8.95875000e-05,-9.53012569e-08,-1.06377851e-03
7612,8.95500000e-05,8.12063463e-08,9.06826871e-04
7613,8.95125000e-05,-2.72174134e-08,-3.04062711e-04
7614,8.94750000e-05,6.17221185e-09,6.89825298e-05
7615,8.94375000e-05,-5.76970974e-08,-6.45110803e-04
7616,8.94000000e-05,1.81925245e-07,2.03495799e-03
7617,8.93625000e-05,1.29529659e-07,1.44948563e-03
7618,8.93250000e-05,-6.43894089e-08,-7.20844208e-04
7619,8.92875000e-05,-5.43384693e-08,-6.08578684e-04
7620,8.92500000e-05,-1.40731790e-07,-1.57682678e-03
7621,8.92125000e-05,-1.27229707e-08,-1.42614215e-04
7622,8.91750000e-05,2.45773890e-09,2.75608511e-05
7623,8.91375000e-05,2.98427565e-08,3.34794632e-04
7624,8.91000000e-05,-3.17163078e-08,-3.55963051e-04
7625,8.90625000e-05,-1.36020618e-07,-1.52724905e-03
7626,8.90250000e-05,-2.41819421e-07,-2.71630914e-03
7627,8.89875000e-05,-1.67157184e-07,-1.87843444e-03
7628,8.89500000e-05,-5.53249975e-08,-6.21978611e-04
7629,8.89125000e-05,6.92162239e-09,7.78475736e-05
7630,8.88750000e-05,8.34630367e-08,9.39105898e-04
7631,8.88375000e-05,1.68451535e-07,1.89617600e-03
7632,8.88000000e-05,2.46530529e-08,2.77624470e-04
7633,8.87625000e-05,7.59093266e-08,8.55195906e-04
7634,8.87250000e-05,-1.27610342e-08,-1.43826816e-04
7635,8.86875000e-05,2.28398579e-07,2.57531872e-03
7636,8.86500000e-05,-1.49240474e-07,-1.68347969e-03
7637,8.86125000e-05,1.41706134e-07,1.59916641e-03
7638,8.85750000e-05,-1.29918485e-08,-1.46676247e-04
7639,8.85375000e-05,-8.75914363e-09,-9.89314543e-05
7640,8.85000000e-05,2.47738035e-08,2.79929983e-04
7641,8.84625000e-05,-3.46555931e-08,-3.91754620e-04
7642,8.84250000e-05,2.03453464e-07,2.30085908e-03
7643,8.83875000e-05,-1.51059373e-08,-1.70905810e-04
7644,8.83500000e-05,8.93665009e-08,1.01150539e-03
7645,8.83125000e-05,-1.32632082e-07,-1.50184948e-03
7646,8.82750000e-05,1.33315308e-07,1.51022722e-03
7647,8.82375000e-05,3.70934727e-08,4.20382181e-04
7648,8.82000000e-05,4.90024279e-08,5.55583083e-04
7649,8.81625000e-05,5.61129170e-08,6.36471481e-04
7650,8.81250000e-05,-3.13726356e-09,-3.56001539e-05
7651,8.80875000e-05,-2.33569629e-07,-2.65156383e-03
7652,8.80500000e-05,-1.35142890e-07,-1.53484259e-03
7653,8.80125000e-05,-8.88655953e-08,-1.00969289e-03
7654,8.79750000e-05,2.38094802e-08,2.70639161e-04
7655,8.79375000e-05,-1.40514230e-07,-1.59788747e-03
7656,8.79000000e-05,1.86069955e-08,2.11683680e-04
7657,8.78625000e-05,4.21309969e-08,4.79510564e-04
7658,8.78250000e-05,7.97741285e-08,9.08330527e-04
7659,8.77875000e-05,2.19680341e-07,2.50241027e-03
7660,8.77500000e-05,6.58003718e-08,7.49861787e-04
7661,8.77125000e-05,-1.15027223e-08,-1.31141198e-04
7662,8.76750000e-05,-1.60088478e-07,-1.82593075e-03
7663,8.76375000e-05,-5.34873210e-08,-6.10324587e-04
7664,8.76000000e-05,1.36170393e-07,1.55445654e-03
7665,8.75625000e-05,-3.59117793e-08,-4.10127387e-04
7666,8.75250000e-05,2.93639473e-08,3.35492114e-04
7667,8.74875000e-05,-1.79676416e-07,-2.05373814e-03
7668,8.74500000e-05,1.36355354e-07,1.55923790e-03
7669,8.74125000e-05,-1.13544488e-07,-1.29895025e-03
7670,8.73750000e-05,-4.48713868e-08,-5.13549492e-04
7671,8.73375000e-05,1.59650305e-07,1.82796971e-03
7672,8.73000000e-05,1.26106452e-07,1.44451835e-03
7673,8.72625000e-05,2.06642670e-07,2.36805810e-03
7674,8.72250000e-05,2.05215858e-08,2.35271834e-04
7675,8.71875000e-05,-1.23873415e-07,-1.42077035e-03
7676,8.71500000e-05,1.90126634e-08,2.18160223e-04
7677,8.71125000e-05,-9.48641601e-08,-1.08898448e-03
7678,8.70750000e-05,-1.61353494e-07,-1.85304041e-03
7679,8.70375000e-05,2.35579457e-07,2.70664319e-03
7680,8.70000000e-05,9.75426895e-09,1.12118034e-04
7681,8.69625000e-05,3.33689272e-08,3.83716282e-04
7682,8.69250000e-05,8.12318800e-08,9.34505378e-04
7683,8.68875000e-05,6.39201394e-08,7.35665538e-04
7684,8.68500000e-05,-6.74335663e-08,-7.76437148e-04
7685,8.68125000e-05,-3.11645647e-07,-3.58987066e-03
7686,8.67750000e-05,-1.22625018e-07,-1.41313763e-03
7687,8.67375000e-05,-3.63314834e-08,-4.18867080e-04
7688,8.67000000e-05,-1.85839492e-07,-2.14347742e-03
7689,8.66625000e-05,-1.68279061e-07,-1.94177483e-03
7690,8.66250000e-05,-4.21421960e-08,-4.86489997e-04
7691,8.65875000e-05,-9.10362479e-08,-1.05137864e-03
7692,8.65500000e-05,3.19566325e-08,3.69227411e-04
7693,8.65125000e-05,-4.77462723e-08,-5.51900272e-04
7694,8.64750000e-05,2.08547738e-07,2.41165352e-03
7695,8.64375000e-05,8.66186626e-08,1.00209588e-03
7696,8.64000000e-05,2.71939578e-07,3.14744882e-03
7697,8.63625000e-05,7.78528064e-08,9.01465409e-04
7698,8.63250000e-05,1.00680189e-08,1.16629237e-04
7699,8.62875000e-05,-4.97642727e-09,-5.76726324e-05
7700,8.62500000e-05,-8.04943268e-09,-9.33267557e-05
7701,8.62125000e-05,-6.97361680e-08,-8.08886971e-04
7702,8.61750000e-05,5.04196684e-11,5.85084635e-07
7703,8.61375000e-05,4.99863084e-08,5.80308326e-04
7704,8.61000000e-05,3.55284830e-08,4.12642079e-04
7705,8.60625000e-05,9.86789415e-08,1.14659627e-03
7706,8.60250000e-05,1.13869866e-07,1.32368342e-03
7707,8.59875000e-05,2.38822784e-08,2.77741281e-04
7708,8.59500000e-05,-6.30409744e-08,-7.33461017e-04
7709,8.59125000e-05,2.57690772e-07,2.99945610e-03
7710,8.58750000e-05,-1.52479560e-07,-1.77559895e-03
7711,8.58375000e-05,-9.31720485e-08,-1.08544690e-03
7712,8.58000000e-05,9.16238920e-08,1.06787753e-03
7713,8.57625000e-05,1.39209546e-08,1.62319832e-04
7714,8.57250000e-05,1.87066398e-07,2.18216854e-03
7715,8.56875000e-05,-4.22788009e-08,-4.93406867e-04
7716,8.56500000e-05,1.52781950e-07,1.78379392e-03
7717,8.56125000e-05,-1.74199324e-07,-2.03474170e-03
7718,8.55750000e-05,-9.05308435e-08,-1.05791228e-03
7719,8.55375000e-05,-1.28374205e-08,-1.50079444e-04
7720,8.55000000e-05,-7.10800907e-08,-8.31346090e-04
7721,8.54625000e-05,7.00394321e-08,8.19534090e-04
7722,8.54250000e-05,-1.77149246e-08,-2.07374008e-04
7723,8.53875000e-05,9.67583969e-09,1.13316817e-04
7724,8.53500000e-05,-1.47262066e-07,-1.72539035e-03
7725,8.53125000e-05,-1.13681662e-07,-1.33253231e-03
7726,8.52750000e-05,3.31626313e-08,3.88890429e-04
7727,8.52375000e-05,1.01917830e-07,1.19569239e-03
7728,8.52000000e-05,7.75702222e-08,9.10448618e-04
7729,8.51625000e-05,1.45669867e-07,1.71049308e-03
7730,8.51250000e-05,-1.86782485e-07,-2.19421422e-03
7731,8.50875000e-05,-4.94325598e-08,-5.80961479e-04
7732,8.50500000e-05,-5.56984989e-08,-6.54891228e-04
7733,8.50125000e-05,-3.52235481e-08,-4.14333752e-04
7734,8.49750000e-05,-4.79892126e-09,-5.64745073e-05
7735,8.49375000e-05,4.37302889e-08,5.14852556e-04
7736,8.49000000e-05,-9.80420922e-08,-1.15479496e-03
7737,8.48625000e-05,-2.54708379e-07,-3.00142441e-03
7738,8.48250000e-05,-1.71277613e-07,-2.01918789e-03
7739,8.47875000e-05,3.79773464e-08,4.47912091e-04
7740,8.47500000e-05,-1.57786005e-07,-1.86178177e-03
7741,8.47125000e-05,5.89075980e-08,6.95382594e-04
7742,8.46750000e-05,1.33499742e-07,1.57661343e-03
7743,8.46375000e-05,4.54047488e-08,5.36461366e-04
7744,8.46000000e-05,8.84163196e-08,1.04511016e-03
7745,8.45625000e-05,-9.57136064e-08,-1.13186822e-03
7746,8.45250000e-05,-1.30894609e-07,-1.54859046e-03
7747,8.44875000e-05,-2.90183158e-07,-3.43462829e-03
7748,8.44500000e-05,1.13615311e-07,1.34535596e-03
7749,8.44125000e-05,-2.49288474e-08,-2.95321752e-04
7750,8.43750000e-05,1.08342197e-07,1.28405566e-03
7751,8.43375000e-05,4.87396967e-08,5.77912515e-04
7752,8.43000000e-05,1.47462612e-07,1.74925992e-03
7753,8.42625000e-05,1.53012247e-09,1.81589969e-05
7754,8.42250000e-05,7.65239001e-08,9.08565154e-04
7755,8.41875000e-05,9.27168351e-08,1.10131356e-03
7756,8.41500000e-05,6.73607370e-08,8.00484100e-04
7757,8.41125000e-05,3.02701584e-08,3.59877050e-04
7758,8.40750000e-05,7.62724421e-08,9.07195268e-04
7759,8.40375000e-05,2.18844029e-07,2.60412351e-03
7760,8.40000000e-05,6.43360952e-08,7.65905896e-04
7761,8.39625000e-05,1.72621113e-08,2.05593108e-04
7762,8.39250000e-05,3.10033754e-09,3.69417640e-05
7763,8.38875000e-05,8.08017537e-08,9.63215661e-04
7764,8.38500000e-05,-4.07042888e-09,-4.85441727e-05
7765,8.38125000e-05,-1.65217221e-07,-1.97127184e-03
7766,8.37750000e-05,-1.98277537e-07,-2.36678648e-03
7767,8.37375000e-05,1.04200311e-07,1.24436854e-03
7768,8.37000000e-05,9.12550563e-08,1.09026352e-03
7769,8.36625000e-05,-3.52495810e-12,-4.21330716e-08
7770,8.36250000e-05,-1.39896056e-07,-1.67289753e-03
7771,8.35875000e-05,-1.38578809e-07,-1.65788914e-03
7772,8.35500000e-05,4.51889060e-08,5.40860634e-04
7773,8.35125000e-05,6.25631522e-08,7.49147160e-04
7774,8.34750000e-05,-6.06046755e-08,-7.26021869e-04
7775,8.34375000e-05,6.09011557e-08,7.29901491e-04
7776,8.34000000e-05,-1.71281248e-07,-2.05373199e-03
7777,8.33625000e-05,3.10339826e-07,3.72277495e-03
7778,8.33250000e-05,-3.27753025e-09,-3.93342964e-05
7779,8.32875000e-05,1.18593063e-08,1.42389990e-04
7780,8.32500000e-05,1.34993001e-07,1.62153755e-03
7781,8.32125000e-05,3.62667659e-08,4.35833149e-04
7782,8.31750000e-05,-1.57383350e-07,-1.89219537e-03
7783,8.31375000e-05,2.37316686e-08,2.85450833e-04
7784,8.31000000e-05,-9.96484666e-08,-1.19913919e-03
7785,8.30625000e-05,-1.55766963e-07,-1.87529828e-03
7786,8.30250000e-05,-1.91710883e-08,-2.30907417e-04
7787,8.29875000e-05,-1.89476571e-07,-2.28319411e-03
7788,8.29500000e-05,8.29649998e-08,1.00018083e-03
7789,8.29125000e-05,-3.63173274e-08,-4.38019930e-04
7790,8.28750000e-05,-1.15501131e-07,-1.39367881e-03
7791,8.28375000e-05,5.79274304e-08,6.99289940e-04
7792,8.28000000e-05,2.49654439e-08,3.01515023e-04
7793,8.27625000e-05,-1.01352214e-07,-1.22461519e-03
7794,8.27250000e-05,-1.27107338e-07,-1.53650454e-03
7795,8.26875000e-05,-1.47846213e-07,-1.78801165e-03
7796,8.26500000e-05,4.00505908e-08,4.84580651e-04
7797,8.26125000e-05,1.00219083e-07,1.21312251e-03
7798,8.25750000e-05,1.44240056e-07,1.74677634e-03
7799,8.25375000e-05,3.08176762e-08,3.73377873e-04
7800,8.25000000e-05,-2.62093880e-08,-3.17689551e-04
7801,8.24625000e-05,-4.36793126e-08,-5.29686980e-04
7802,8.24250000e-05,-3.98415214e-08,-4.83366957e-04
7803,8.23875000e-05,5.54010229e-08,6.72444520e-04
7804,8.23500000e-05,-1.37899556e-07,-1.67455441e-03
7805,8.23125000e-05,8.41807073e-08,1.02269652e-03
7806,8.22750000e-05,3.91476642e-08,4.75814819e-04
7807,8.22375000e-05,-8.65296901e-08,-1.05219261e-03
7808,8.22000000e-05,-2.92153742e-08,-3.55418178e-04
7809,8.21625000e-05,-1.37578514e-07,-1.67446845e-03
7810,8.21250000e-05,-3.59481831e-07,-4.37725213e-03
7811,8.20875000e-05,7.01442942e-08,8.54506400e-04
7812,8.20500000e-05,4.03108336e-08,4.91295961e-04
7813,8.20125000e-05,7.04068381e-08,8.58489110e-04
7814,8.19750000e-05,1.08975532e-07,1.32937519e-03
7815,8.19375000e-05,4.83312003e-08,5.89854465e-04
7816,8.19000000e-05,2.18105816e-07,2.66307467e-03
7817,8.18625000e-05,3.33287579e-07,4.07130956e-03
7818,8.18250000e-05,1.86815648e-07,2.28311210e-03
7819,8.17875000e-05,1.85427243e-07,2.26718317e-03
7820,8.17500000e-05,-1.68095717e-07,-2.05621673e-03
7821,8.17125000e-05,5.91424856e-08,7.23787494e-04
7822,8.16750000e-05,4.62972560e-08,5.66847334e-04
7823,8.16375000e-05,-2.63216640e-08,-3.22421240e-04
7824,8.16000000e-05,1.42380447e-07,1.74485842e-03
7825,8.15625000e-05,-8.72293118e-08,-1.06947815e-03
7826,8.15250000e-05,-1.60158078e-07,-1.96452718e-03
7827,8.14875000e-05,9.82545059e-08,1.20576169e-03
7828,8.14500000e-05,-4.87919594e-10,-5.99041858e-06
7829,8.14125000e-05,6.79122447e-08,8.34174663e-04
7830,8.13750000e-05,-3.05856500e-08,-3.75860522e-04
7831,8.13375000e-05,4.26554451e-08,5.24425327e-04
7832,8.13000000e-05,-5.27532020e-08,-6.48870874e-04
7833,8.12625000e-05,-1.11018785e-08,-1.36617487e-04
7834,8.12250000e-05,7.53008020e-08,9.27064353e-04
7835,8.11875000e-05,-1.29063650e-08,-1.58969853e-04
7836,8.11500000e-05,-7.70980289e-08,-9.50068131e-04
7837,8.11125000e-05,-1.37853219e-07,-1.69953113e-03
7838,8.10750000e-05,-4.82189733e-09,-5.94745276e-05
7839,8.10375000e-05,-4.91296221e-08,-6.06257870e-04
7840,8.10000000e-05,-2.64736588e-09,-3.26835294e-05
7841,8.09625000e-05,-8.64308221e-08,-1.06754142e-03
7842,8.09250000e-05,-1.62133631e-07,-2.00350486e-03
7843,8.08875000e-05,-7.24453946e-08,-8.95631520e-04
7844,8.08500000e-05,-1.40892137e-07,-1.74263620e-03
7845,8.08125000e-05,2.04311678e-07,2.52821876e-03
